timestamp,period,activity
2020-01-09 10:30,20,"[VIZ-Basis I2, Muda] Dr. Wahle suchen"
2020-01-09 10:40,20,"[Muda] Bei Fehlersuche C++ helfen"
2020-01-09 11:00,20,"[Muda] Bei Fehlersuche C++ helfen"
2020-01-09 11:20,20,"[Muda] Bei Fehlersuche C++ helfen"
2020-01-09 11:36,20,"[Muda] Bei Fehlersuche C++ helfen"
2020-01-09 11:57,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 12:17,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 12:37,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 12:57,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 13:17,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 13:37,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 13:57,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 14:18,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 14:38,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 14:58,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 15:18,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 15:38,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 15:58,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 16:18,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 16:38,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 16:58,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 17:18,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-09 17:40,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag ändern"
2020-01-10 08:54,20,"[Georg Fischer, Muda] E-Mails"
2020-01-10 09:14,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 09:34,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 09:54,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 10:14,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 10:34,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 10:54,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 11:14,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 11:35,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 11:55,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 12:15,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag liefern"
2020-01-10 12:35,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag stornieren"
2020-01-10 12:55,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag stornieren"
2020-01-10 13:15,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Auftrag stornieren"
2020-01-10 13:35,20,"[Georg Fischer, Auftragsverwaltung Modellbau] dBASE-Datenbank portieren"
2020-01-10 13:55,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 14:15,20,"[Muda] Bei C++ helfen"
2020-01-10 14:35,20,"[Muda] Diskussion Jenkins"
2020-01-10 14:56,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 15:16,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 15:36,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 15:56,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 16:16,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 16:36,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-10 17:00,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Offene Aufträge exportieren"
2020-01-13 09:13,20,"[Muda] E-Mails"
2020-01-13 09:33,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Fehlersuche"
2020-01-13 09:53,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Dokumentation"
2020-01-13 10:13,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Dokumentation"
2020-01-13 10:34,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 10:54,20,"[Muda] Hilfe bei Java und Testen"
2020-01-13 11:14,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Testen"
2020-01-13 11:40,20,"[Muda] Planung"
2020-01-13 11:54,20,"[Muda] Betriebsversammlung"
2020-01-13 12:14,20,"[Georg Fischer, Muda] Diskussion"
2020-01-13 12:35,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Installation"
2020-01-13 12:55,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Installation"
2020-01-13 13:15,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Installation"
2020-01-13 13:35,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Installation"
2020-01-13 13:56,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 14:16,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 14:36,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 14:56,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Installation"
2020-01-13 15:17,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 15:37,20,"[Muda] Hilfe bei Fehlerursache SWIS SH"
2020-01-13 15:57,20,"[MTA New York, Regioneditor] Anforderungen klären, Planung"
2020-01-13 16:17,20,"[MTA New York, Regioneditor] Anforderungen klären, Planung"
2020-01-13 16:37,20,"[MTA New York, Regioneditor] Anforderungen klären, Planung"
2020-01-13 17:00,20,"[MTA New York, Regioneditor] Anforderungen klären, Planung"
2020-01-14 09:21,20,"[MTA New York, Regioneditor] Use Cases erstellen"
2020-01-14 09:41,20,"[MTA New York, Regioneditor] Use Cases erstellen"
2020-01-14 10:01,20,"[MTA New York, Regioneditor] Use Cases erstellen"
2020-01-14 10:21,20,"[MTA New York, Regioneditor] Use Cases erstellen"
2020-01-14 10:41,20,"[MTA New York, Regioneditor] Epics in User Stories zerlegen erstellen"
2020-01-14 11:01,20,"[Muda] Diskussion Zertifikate"
2020-01-14 11:22,20,"[MTA New York, Regioneditor] Epics in User Stories zerlegen erstellen"
2020-01-14 11:42,20,"[MTA New York, Regioneditor] Region darstellen (Web Component)"
2020-01-14 12:02,20,"[MTA New York, Regioneditor] Region darstellen (Web Component)"
2020-01-14 12:22,20,"[MTA New York, Regioneditor] Region darstellen (Web Component)"
2020-01-14 12:42,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 13:02,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 13:22,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 13:43,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 14:03,20,"[Muda] Diskussion RAP"
2020-01-14 14:23,20,"[Muda] Diskussion RAP"
2020-01-14 14:43,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 15:03,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 15:23,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 15:43,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 16:03,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 16:23,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 16:43,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 17:03,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-14 17:23,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 09:20,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Kleine Fehler behoben"
2020-01-15 09:52,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Kleine Fehler behoben"
2020-01-15 10:13,20,"[Georg Fischer, Auftragsverwaltung Modellbau] Kleine Fehler behoben"
2020-01-15 10:33,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 10:53,20,"[Muda] JavaScript verfluchen"
2020-01-15 11:13,20,"[Muda] JavaScript verfluchen"
2020-01-15 11:33,20,"[Muda] JavaScript verfluchen"
2020-01-15 11:53,20,"[Muda] JavaScript verfluchen"
2020-01-15 12:14,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 12:34,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 12:54,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 13:14,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 13:34,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 13:54,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 14:14,20,"[Muda] Hilfe bei C++"
2020-01-15 14:34,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 14:54,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 15:14,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 15:35,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 15:55,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 16:15,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-15 16:35,20,"[Muda] Eclipse verfluchen"
2020-01-15 16:55,20,"[Muda] Eclipse verfluchen"
2020-01-15 17:15,20,"[MTA New York, Regioneditor] Region darstellen"
2020-01-16 09:03,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 09:23,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 09:40,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 10:00,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 10:20,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 10:44,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 11:04,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 11:24,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 11:45,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-16 12:05,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 12:25,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 14:03,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 14:23,20,"[Muda] Hilfe bei Git"
2020-01-16 14:43,20,"[Muda] Hilfe bei Git"
2020-01-16 15:03,20,"[Muda] Hilfe bei Git"
2020-01-16 15:23,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 15:43,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 16:04,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 16:24,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 16:44,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-16 17:04,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 09:32,20,"[Muda] Eclipse einrichten"
2020-01-17 09:52,20,"[Muda] Eclipse einrichten"
2020-01-17 10:12,20,"[Muda] Eclipse einrichten"
2020-01-17 10:32,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 10:52,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-17 11:13,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 11:33,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 11:53,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 12:13,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 12:20,20,"[Muda] Diskussion C++ Namespaces"
2020-01-17 12:40,20,"[Muda] Diskussion C++ Namespaces"
2020-01-17 13:00,20,"[Muda] Diskussion C++ Namespaces"
2020-01-17 13:20,20,"[Muda] Vorstellung neue Präsentationstechnik"
2020-01-17 13:40,20,"[Muda] Vorstellung neue Präsentationstechnik"
2020-01-17 14:00,20,"[Muda] Vorstellung neue Präsentationstechnik"
2020-01-17 14:20,20,"[Muda] Vorstellung neue Präsentationstechnik"
2020-01-17 14:32,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 14:52,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 15:12,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 15:32,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 15:53,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 16:13,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-17 16:33,20,"[MTA New York, Regioneditor] Region anzeigen"
2020-01-20 09:49,20,"[Muda] Diskussion C++"
2020-01-20 10:09,20,"[Muda] Planung"
2020-01-20 10:29,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 10:49,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 11:09,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 11:29,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 11:40,20,"[Muda] Betriebsversammlung"
2020-01-20 12:00,20,"[Muda] Betriebsversammlung"
2020-01-20 12:20,20,"[Muda] macOS aktualisiert"
2020-01-20 12:40,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 13:00,20,"[Muda] Diskussion bitcontrol(R) CMS auf Entwicklerrechner starten"
2020-01-20 13:20,20,"[Muda] Diskussion bitcontrol(R) CMS auf Entwicklerrechner starten"
2020-01-20 13:40,20,"[Muda] Diskussion bitcontrol(R) CMS auf Entwicklerrechner starten"
2020-01-20 14:00,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 14:20,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 14:40,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 15:00,20,"[VIZ-Basis I2, Muda] Vorbereitung SMW"
2020-01-20 15:20,20,"[Muda] Diskussio pgAdmin"
2020-01-20 15:40,20,"[Muda] Diskussio pgAdmin"
2020-01-20 16:00,20,"[Muda] Eclipse installieren und einrichten"
2020-01-20 16:20,20,"[Muda] Eclipse installieren und einrichten"
2020-01-20 17:00,20,"[Muda] Eclipse installieren und einrichten"
2020-01-21 09:29,20,"[Muda] Eclipse installieren und einrichten"
2020-01-21 09:49,20,"[Muda] Eclipse installieren und einrichten"
2020-01-21 10:09,20,"[Muda] Probleme mit Eclipse RAP untersuchen"
2020-01-21 10:29,20,"[Muda] Probleme mit Eclipse RAP untersuchen"
2020-01-21 10:40,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 11:00,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 11:20,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 11:40,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 12:00,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 12:31,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 12:51,20,"[Support] Frau Scharf am Mac per TeamViewer helfen"
2020-01-21 13:11,20,"[Muda] Über Projektdokumentation mit Asciidoc informieren"
2020-01-21 13:31,20,"[Muda] Eclipse installieren und einrichten"
2020-01-21 13:51,20,"[Muda] Eclipse RAP Probleme analysieren"
2020-01-21 14:11,20,"[Muda] Eclipse RAP Probleme analysieren"
2020-01-21 14:31,20,"[Muda] Eclipse RAP Probleme analysieren"
2020-01-21 14:51,20,"[Muda] Eclipse RAP Probleme analysieren"
2020-01-21 15:11,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-21 15:31,20,"[Muda] Diskussion Doxygen"
2020-01-21 15:52,20,"[Muda] Diskussion Doxygen"
2020-01-21 16:12,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-21 16:32,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-21 16:52,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-21 17:00,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 09:25,20,"[Georg Fischer, Infotool] Datenbankumzug Engergiemanagement"
2020-01-22 09:45,20,"[VIZ-Basis I2, Muda] Nachbereitung SMW"
2020-01-22 10:05,20,"[VIZ-Basis I2, Muda] Nachbereitung SMW"
2020-01-22 10:25,20,"[VIZ-Basis I2, Muda] Nachbereitung SMW"
2020-01-22 10:45,20," [Georg Fischer, Infotool] Datenbankumzug Engergiemanagement"
2020-01-22 11:06,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 11:26,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 11:46,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 12:06,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 12:26,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 12:46,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 13:06,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 13:26,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 13:46,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 14:06,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 14:27,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 14:47,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 15:07,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 15:27,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 15:47,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 16:07,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 16:27,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 16:47,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-22 17:00,20,"[MTA New York, Regioneditor] Nochmal neu implementieren"
2020-01-23 09:00,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 09:20,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 09:40,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 09:50,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 10:10,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 10:30,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 10:50,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 11:10,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 11:30,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 11:51,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 12:11,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 12:31,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 12:51,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 13:11,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 13:31,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 13:51,20,"[Muda] Eclipse RAP Reverse Engineering"
2020-01-23 14:11,20,"[LST Rufbereitschaft] VPN-Zugang abgelaufen"
2020-01-23 14:31,20,"[LST Rufbereitschaft] VPN-Zugang abgelaufen"
2020-01-23 14:51,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 15:12,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 15:32,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 15:52,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 16:12,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 16:32,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 16:53,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 17:13,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-23 17:33,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 09:12,20,"[Muda] Vergeblich versucht, mit ungültigen BitCtrl-Zertifikat umzugehen"
2020-01-24 09:32,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 09:52,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 11:08,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 11:28,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 11:48,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 12:09,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 12:29,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 12:49,20,"[Muda] Probleme mit Eclipse RAP analysieren"
2020-01-24 13:09,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 13:29,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 13:49,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 14:09,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 14:29,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 14:50,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 15:10,20,"[Muda] Eclipse RWT reverse-engineering"
2020-01-24 15:30,20,"[Muda] Eclipse RWT reverse-engineering"
2020-01-24 15:50,20,"[Muda] Eclipse RWT reverse-engineering"
2020-01-24 16:10,20,"[Muda] Eclipse RWT reverse-engineering"
2020-01-24 16:30,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 16:50,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 17:10,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 17:30,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-24 17:40,20,"[MTA New York, Regioneditor] Region bearbeiten"
2020-01-27 09:23,20,"[Muda] Planung"
2020-01-27 09:43,20,"[Muda] Planung"
2020-01-27 10:23,20,"[Muda] Eclipse-Rap Probleme untersuchen"
2020-01-27 10:44,20,"[Muda] Eclipse-Rap Probleme untersuchen"
2020-01-27 11:04,20,"[Muda] Eclipse-Rap Probleme untersuchen"
2020-01-27 11:24,20,"[Muda] Eclipse-Rap Probleme untersuchen"
2020-01-27 11:40,20,"[Muda] Betriebsversammlung"
2020-01-27 12:04,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeige im Infotool untersuchen"
2020-01-27 12:24,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 12:44,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 13:04,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 13:24,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 13:44,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 14:05,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 14:25,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 14:40,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 15:05,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 15:25,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 15:45,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-27 16:00,20,"[GF, Muda] Probleme mit Energiedatenbank und Anzeig im Infotool untersuchen"
2020-01-28 09:35,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 09:55,20,"[Muda] Hilfe bei Problemen mit Eclipse RAP"
2020-01-28 10:16,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 10:36,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 10:56,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 11:16,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 11:37,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 11:57,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 12:17,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 12:37,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 12:57,20,"[Muda] Diskussionen Zeitzonen im bitcontrol(R) CMS"
2020-01-28 13:17,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 13:37,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 13:57,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 14:17,20,"[Muda] EA suchen"
2020-01-28 14:38,20,"[Muda] EA suchen"
2020-01-28 14:58,20,"[Muda] EA suchen"
2020-01-28 15:18,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 15:38,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 15:59,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 16:19,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-28 16:39,20,"[VIZ-Basis I2, Muda] Diskussion GitLab"
2020-01-28 16:59,20,"[VIZ-Basis I2, Muda] Diskussion vektorbasierte Karte"
2020-01-28 17:19,20,"[VIZ-Basis I2, Muda] Diskussion vektorbasierte Karte"
2020-01-28 17:40,20,"[VIZ-Basis I2, Muda] Diskussion vektorbasierte Karte"
2020-01-29 09:03,20,"[VIZ-Basis I2, Muda] Lizenz Enterprise Architect abgelaufen"
2020-01-29 09:23,20,"[Georg Fischer, Energiemanagement] Vorbereitung Datenbankumzug"
2020-01-29 09:43,20,"[Muda] Telko, eventuell neues Projekt mit UPS"
2020-01-29 10:03,20,"[Muda] Telko, eventuell neues Projekt mit UPS"
2020-01-29 10:23,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 10:43,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 11:04,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 11:24,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 11:44,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 12:04,20,"[Georg Fischer, Energiemanagement] Datenbankumzug"
2020-01-29 12:24,20,"[Georg Fischer, Energiemanagement] Datenbankumzug"
2020-01-29 12:44,20,"[Georg Fischer, Energiemanagement] Datenbankumzug"
2020-01-29 13:04,20,"[Georg Fischer, Energiemanagement] Datenbankumzug"
2020-01-29 13:24,20,"[Georg Fischer, Muda] Infotool refaktorieren"
2020-01-29 13:45,20,"[Muda] Diskussion Sentry"
2020-01-29 14:05,20,"[Muda] Diskussion Sentry"
